,,,,,,,,,GGCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RB1CC1,,,,,,,,,,,,,,,,,,,,,ZNF674,,,PLCG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,B4GALT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FIG4,,,,,,,,,,,,,,,,,,,,,IFIH1,,,PLD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,OPLAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TP53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFN2,,,,,,,,,,,,,,,,,,,,,SRSF1,,,PLD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AMPD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HSP90B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRSF4,,,PML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,B3GAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRSF5,,,PPARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AMPD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRSF6,,,PRKACB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VEGFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF649,,,PRKCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VEGFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SP100,,,PRKCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,INPP5J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRPK1,,,PRKCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,CHIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAT1,,,MAPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AMPD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIK3R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAT2,,,MAPK9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GCLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITGA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BST2,,,MAPK10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GLDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITGA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYK,,,PTCH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,MAT2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCND2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAP3K7,,,PTGER1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCNE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF354A,,,PTGER3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GLUD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCNE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLR2,,,PTGER4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GLUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLR3,,,PTGS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AMY2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EIF4E2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TP53,,,PLEKHG5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AMY2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CREB5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,,,PTK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GOT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAGI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRAF3,,,BAK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GPLD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRAF6,,,RAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PGM2L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSC1,,,RAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PLA2G4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSC2,,,RALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ANPEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5,,,RALB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,SETD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NXF2B,,,RALGDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF736,,,RARB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GUCY1A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYK2,,,RB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,CYP2S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF878,,,GNB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GUCY2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF814,,,CCND1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GUCY2F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF726,,,RELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GUSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZFP37,,,RET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ALG6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF2,,,BCL2L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,DSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF3,,,ROCK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,POMT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF7,,,BCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,CERS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF12,,,RPS6KB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,DMGDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF14,,,BDKRB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GYS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF17,,,RXRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GYS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF19,,,RXRG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HADHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF20,,,CXCL12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF182,,,HHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF23,,,BMP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF33A,,,SLC2A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF33B,,,BMP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HLCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF37A,,,SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HMGCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF41,,,BRCA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HMGCS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF221,,,STAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,AOX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF90,,,STAT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HNMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF91,,,STAT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACACB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF99,,,STAT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HSD17B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF222,,,STAT5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACADL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF124,,,STAT6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,NDST1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF132,,,STK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,CHSY3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF135,,,TCF7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,B4GALNT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF136,,,TCF7L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,GADL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF154,,,TGFB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACADM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF157,,,TGFB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACSM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF175,,,TGFBR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,IDH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF180,,,TGFBR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,IDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF184,,,TP53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,MOGAT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF189,,,TPM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACSM2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF195,,,TPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,IMPA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF208,,,HSP90B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,INPP4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF214,,,TRAF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,INPP5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF223,,,TRAF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,INPP5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF224,,,TXNRD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,INPPL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF226,,,VEGFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,ACADVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF112,,,VEGFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,STT3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF229,,,WNT5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
